,id,Division,Jira_ticket,State,Name,Notes,Merge,Legacy_URL,New_URL,Page_title
528,529,DCI,https://portland-webworks.atlassian.net/browse/MDCI-247,Done,DCI,Merged w/ contact us page,,https://dci.mo.gov/FIMap.php,,Map to Division of Finance Main Office
529,530,DCI,https://portland-webworks.atlassian.net/browse/MDCI-247,Client Review,DCI,Migrate last 5 years,,https://dci.mo.gov/news/archive,,DCI News
530,531,DCI,,Not migrating,,From DCI: This is being eliminated due to lack of usage. DELETED / NOT MIGRATING,,https://dci.mo.gov/speaker-request-form.php,https://dci-new.mo.gov/news-1,Speaker/Exhibitor Request Form
531,532,DCI,https://portland-webworks.atlassian.net/browse/MDCI-251,Client Review,DCI,This might need a content type for proposed rules (or resources); table would benefit from rearranging for clarity/formatting,,https://dci.mo.gov/proposed-rules.php,https://dci-new.mo.gov/topic/21/proposed-rules,Proposed Rules
532,533,DCI,https://portland-webworks.atlassian.net/browse/MDCI-251,Client Review,DCI,,,https://dci.mo.gov/jobs/,https://dci-new.mo.gov/topic/16/jobs,DCI Jobs
533,534,DCI,https://portland-webworks.atlassian.net/browse/MDCI-246,Client Review,DCI,Needs links completed,,https://dci.mo.gov/licensee/,https://dci-new.mo.gov/topic/31,Missouri Department of Commerce & Insurance Licensee Search
534,535,DCI,https://portland-webworks.atlassian.net/browse/MDCI-246,Client Review,DCI,,,https://dci.mo.gov/,https://dci-new.mo.gov/homepage,Missouri Department of Commerce & Insurance
535,536,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Client Review,DCI,"On Hold pending Accordion component - For DCI: See Word doc, ""OPC website FAQ - edits 5-21-24""",,https://opc.mo.gov/consumer-faq.html,https://opc-new.mo.gov/topic/1/consumer-frequently-asked-questions,Consumer Frequently Asked Questions
536,537,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Client Review,DCI,"For DCI: See Word doc, ""OPC website Contact - edits 5-21-24""",,https://opc.mo.gov/contact-us.html,https://opc-new.mo.gov/topic/1/contact-us,Contact Us
537,538,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/headlines.html,,Headlines
538,539,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Client Review,DCI,"Replace ""Deparment of Economic Development"" with ""Department of Commerce and Insurance"", with the link: https://dci.mo.gov/",,https://opc.mo.gov/other-resources.html,https://opc-new.mo.gov/topic/1/other-resources,Other Resources
539,540,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Client Review,DCI,"* This does not need to be a section topic page, it can just be a page which is a resource of About*  For DCI: See word doc, ""OPC website Public Hearings - edits 5-21-24""",,https://opc.mo.gov/public-hearings/consumer-guide-to-local-public-hearings.html,https://opc-new.mo.gov/topic/1/public-hearings,Consumer's Guide to Local Public Hearings
540,541,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/public-hearings/index.html,,Public Hearings
541,542,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/understanding-your-bill/index.html,,Understanding Your Bills
542,543,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/understanding-your-bill/understanding-your-electricity-bill.html,,Understanding Your Electricity Bill
543,544,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/understanding-your-bill/understanding-your-gas-bill.html,,Understanding Your Natural Gas Bill
544,545,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/understanding-your-bill/understanding-your-phone-bill.html,,Understanding Your Phone Bill
545,546,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/utility-information/,,Utility Information
546,547,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/utility-information/electricity-rate-information.html,,Electricity Rate Information
547,548,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/utility-information/gas-rate-information.html,,Gas Rate Information
548,549,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/utility-information/lifeline-link-up.html,,Lifeline/Link-Up
549,550,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/utility-information/missouri-major-sewer-companies.html,,Missouri Major Sewer Companies
550,551,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/utility-information/missouri-major-water-companies.html,,Missouri Major Water Companies
551,552,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Not migrating,,DELETED / NOT MIGRATING,,https://opc.mo.gov/utility-information/telephone-rate-information.html,,Long Distance Telephone Rate Information
552,553,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Client Review,DCI,For DCI: No changes. - This content lives in About the division,,https://opc.mo.gov/who-we-are.html,https://opc-new.mo.gov/topic/1,Who We Are
553,554,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Client Review,DCI,"* Pending homepage elements For DCI: See Word doc ""OPC website Consumer Topics - edits 5-23-24"". DELETED / NOT MIGRATING the ""Utility Information"" link.",,https://opc.mo.gov/,https://opc-new.mo.gov/homepage,Missouri Office of the Public Counsel
554,555,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Client Review,DCI,For DCI: No changes. / Listed in tech doc; no existing story,,https://opc.mo.gov/consumer-survey.html,http://opc-new.mo.gov/topic/1/consumer-survey,Consumer Survey
555,556,OPC,https://portland-webworks.atlassian.net/browse/MDCI-223,Client Review,DCI,For DCI: No changes. / Listed in tech doc; no existing story,,https://opc.mo.gov/feedback.html,http://opc-new.mo.gov/office-public-counsel-feedback,Feedback Form
556,557,OPC,https://portland-webworks.atlassian.net/browse/MDCI-240,Client Review,DCI,"For DCI: See Word doc, ""OPC website Ombudsman - edits 5-23-24""; will become part of OPC site",,https://eminentdomain.mo.gov/,https://opc-new.mo.gov/topic/76,Office of the Ombudsman for Property Rights
557,558,OPC,https://portland-webworks.atlassian.net/browse/MDCI-240,Client Review,DCI,Will become part of OPC site,Merge ⬆️,https://eminentdomain.mo.gov/about-us.html,https://opc-new.mo.gov/topic/76,About Us
558,559,OPC,https://portland-webworks.atlassian.net/browse/MDCI-240,Client Review,DCI," Added carousel (currently capped at 5 slides); tried adding the carousel to 2- and 3- column layout, but the component is only full-width",,https://eminentdomain.mo.gov/blighted-missouri.html,https://opc-new.mo.gov/topic/76/blighted-missouri,"""Blighted"" Missouri"
559,560,OPC,https://portland-webworks.atlassian.net/browse/MDCI-240,Client Review,DCI,Added accordion; will become part of OPC site,,https://eminentdomain.mo.gov/faqs.html,https://opc-new.mo.gov/topic/76/frequently-asked-questions,Frequently Asked Questions
560,561,OPC,https://portland-webworks.atlassian.net/browse/MDCI-240,Client Review,DCI,Will become part of OPC site,,https://eminentdomain.mo.gov/resources.html,https://opc-new.mo.gov/topic/76/resources,Resources
561,562,OPC,https://portland-webworks.atlassian.net/browse/MDCI-240,Client Review,DCI,Will become part of OPC site,,https://eminentdomain.mo.gov/contact-us.html,https://opc-new.mo.gov/eminent-domain-contact-us,Contact Us
562,563,Insurance,https://portland-webworks.atlassian.net/browse/MDCI-408,Content Review,Jim,"Per client, this will be a page containing a link to this login form on a MODCI managed site/server.",,https://insurance.mo.gov/consumers/complaints/complaintVer/login.php,https://insurance-new.mo.gov/complaint-verification-system,Complaint Verification System
563,564,Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/auto.php,https://insurance-new.mo.gov/topic/21,Automobile Insurance
564,565,Insurance,https://portland-webworks.atlassian.net/browse/MDCI-408,Content Review,Jim, Content from Insurance Complaints should be moved to the Consumer Complaints section page,,https://insurance.mo.gov/consumers/complaints/index.php,https://insurance-new.mo.gov/topic/16/insurance-complaints,Insurance Complaints
565,566,Insurance,https://portland-webworks.atlassian.net/browse/MDCI-430,Content Review,Jim,,,https://insurance.mo.gov/renew/,https://insurance-new.mo.gov/insurance-producer-licensing-renewal,Insurance Producer Licensing Renewal
566,567,Insurance,https://portland-webworks.atlassian.net/browse/MDCI-430,Content Review,Jim,,,https://insurance.mo.gov/producers/resident/res_agent_licreq.php?/agents/resident/res_agent_licreq.php,https://insurance-new.mo.gov/resident-producers/resident-producer-licensing-application-requirements,
567,568,Insurance,https://portland-webworks.atlassian.net/browse/MDCI-430,Content Review,Jim,,,https://insurance.mo.gov/producers/nonresident/nonres_agent_licreq.php?/agents/nonresident/nonres_agent_licreq.php,https://insurance-new.mo.gov/non-resident-producers/non-resident-producer-licensing-application-requirements,Non-Resident Producer Licensing Application & Requirements
568,569,Insurance,https://portland-webworks.atlassian.net/browse/MDCI-430,Content Review,Jim,,,https://insurance.mo.gov/producers/nonresident/nonres_agent_licmaint.php?/agents/nonresident/nonres_agent_licmaint.php,https://insurance-new.mo.gov/maintaining-non-resident-license,Maintaining Non-Resident License
569,570,Insurance,https://portland-webworks.atlassian.net/browse/MDCI-441,Done,DCI,Duplicate; integration/auto migration,,https://insurance.mo.gov/CompanyAgentSearch/CompanySearch/fmexams.php,https://insurance-dev.mo.gov/financial-exams,Financial Exams
570,571,Insurance,https://portland-webworks.atlassian.net/browse/MDCI-441,In Progress,Jim,,,https://insurance.mo.gov/CompanyAgentSearch/search/search-agents.php,,https://insurance.mo.gov/CompanyAgentSearch/search/search-agents.php
